STREET NAME ID,STREET NAME,STREET FULL NAME,POSTAL COMMUNITY,MUNICIPAL COMMUNITY
6184,CELTIC,CELTIC DR,BATON ROUGE,BATON ROUGE
966,CEDARCREST,CEDARCREST AVE,BATON ROUGE,BATON ROUGE
1200762,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1000001,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000002,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000007,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000008,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000009,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000010,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000011,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000012,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000013,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000014,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,BATON ROUGE
1000015,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,BATON ROUGE
1000017,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,BATON ROUGE
1000018,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000021,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,BATON ROUGE
1000022,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000023,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000024,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,BATON ROUGE
1000025,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000026,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000027,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000028,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000029,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,BATON ROUGE
1000030,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000031,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000033,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000034,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000035,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000036,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000037,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000038,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000039,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,BATON ROUGE
1000040,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000041,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000042,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000043,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000047,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000048,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000049,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,PARISH
1000050,PRIVATE ALLEY,PRIVATE ALLEY,GREENWELL SPRINGS,CENTRAL
1000051,PRIVATE ALLEY,PRIVATE ALLEY,GREENWELL SPRINGS,CENTRAL
1000052,PRIVATE ALLEY,PRIVATE ALLEY,GREENWELL SPRINGS,CENTRAL
1000053,PRIVATE ALLEY,PRIVATE ALLEY,CENTRAL,CENTRAL
1000054,PRIVATE ALLEY,PRIVATE ALLEY,CENTRAL,CENTRAL
1000055,PRIVATE ALLEY,PRIVATE ALLEY,GREENWELL SPRINGS,CENTRAL
1000056,PRIVATE ALLEY,PRIVATE ALLEY,CENTRAL,CENTRAL
1000057,PRIVATE ALLEY,PRIVATE ALLEY,CENTRAL,CENTRAL
1000058,PRIVATE ALLEY,PRIVATE ALLEY,CENTRAL,CENTRAL
1000059,PRIVATE ALLEY,PRIVATE ALLEY,CENTRAL,CENTRAL
1000060,PRIVATE ALLEY,PRIVATE ALLEY,CENTRAL,CENTRAL
1000061,PRIVATE ALLEY,PRIVATE ALLEY,CENTRAL,CENTRAL
1000062,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,BATON ROUGE
1000063,PRIVATE ALLEY,PRIVATE ALLEY,BATON ROUGE,BATON ROUGE
1200003,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200004,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200005,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200006,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200007,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200008,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200009,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200011,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200012,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200013,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200014,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200015,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200016,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200017,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CENTRAL,CENTRAL
1200018,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200019,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200020,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200021,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,CENTRAL
1200022,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200023,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200024,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200025,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200026,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,PARISH
1200027,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200028,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200029,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200030,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CLINTON,PARISH
1200031,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,CENTRAL
1200032,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CENTRAL,CENTRAL
1200033,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CENTRAL,CENTRAL
1200034,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,CENTRAL
1200035,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200036,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200037,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,PARISH
1200038,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,PARISH
1200039,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,PARISH
1200040,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,PARISH
1200043,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200044,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200045,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200048,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CENTRAL,CENTRAL
1200049,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CENTRAL,CENTRAL
1200050,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CENTRAL,CENTRAL
1200051,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CENTRAL,CENTRAL
1200052,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200053,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200055,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200057,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200058,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200059,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200060,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200061,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,CENTRAL
1200062,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,CENTRAL
1200063,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,CENTRAL
1200064,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,PARISH
1200065,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200066,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200068,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,CENTRAL
1200069,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CENTRAL,CENTRAL
1200070,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CENTRAL,CENTRAL
1200071,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200072,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200073,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,CENTRAL
1200074,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200075,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200076,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200077,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,SLAUGHTER,PARISH
1200078,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200079,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200080,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200081,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200084,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200085,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,JACKSON,PARISH
1200086,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200087,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,SLAUGHTER,PARISH
1200088,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200089,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200090,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200091,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,CENTRAL
1200092,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,CENTRAL
1200093,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,CENTRAL
1200095,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200096,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200097,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,SLAUGHTER,PARISH
1200098,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,CENTRAL
1200100,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,CENTRAL
1200101,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,CENTRAL
1200102,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,CENTRAL
1200103,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200104,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200105,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,PARISH
1200106,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,CENTRAL
1200107,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,CENTRAL
1200108,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200110,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,JACKSON,PARISH
1200111,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200112,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200113,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200114,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200115,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200116,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200118,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200119,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200120,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200121,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200122,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200123,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200124,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200125,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200126,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200127,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200128,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,PARISH
1200129,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,PARISH
1200130,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,PARISH
1200131,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200132,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,PARISH
1200133,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200134,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,CENTRAL
1200135,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,CENTRAL
1200136,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200138,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200139,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200140,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200141,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200142,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,CENTRAL
1200143,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200144,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200145,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200146,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200147,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200148,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200149,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200151,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200152,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200153,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200154,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200155,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200156,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200157,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,CENTRAL
1200158,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,CENTRAL
1200159,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200160,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200161,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,SLAUGHTER,ZACHARY
1200164,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200165,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200166,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200167,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200168,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200169,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200171,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200172,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200173,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,CENTRAL
1200174,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,PARISH
1200175,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CENTRAL,CENTRAL
1200176,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200177,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200179,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,PARISH
1200180,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200181,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200182,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200183,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200184,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200185,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200186,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200187,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200189,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,BAKER
1200191,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200192,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200193,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200194,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200195,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200196,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200197,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200198,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200199,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200200,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200201,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200202,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200203,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200204,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,PARISH
1200205,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200206,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,CENTRAL
1200207,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200208,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200214,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200215,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,CENTRAL
1200216,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CENTRAL,CENTRAL
1200217,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200218,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,CENTRAL
1200219,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,CENTRAL
1200220,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,CENTRAL
1200221,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200222,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,PARISH
1200223,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,PARISH
1200225,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,PARISH
1200226,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200227,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200228,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200229,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200230,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200231,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200232,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200233,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200234,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200235,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,CENTRAL
1200238,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,CENTRAL
1200239,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,CENTRAL
1200240,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200241,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200242,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200243,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,CENTRAL
1200244,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,CENTRAL
1200245,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,CENTRAL
1200246,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200247,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200248,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200249,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,CENTRAL
1200250,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200251,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200252,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200253,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200254,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,ZACHARY
1200255,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200256,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200257,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,PARISH
1200258,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,PARISH
1200259,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CLINTON,PARISH
1200260,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CLINTON,PARISH
1200261,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,PRIDE,PARISH
1200262,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
1200263,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200265,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,GREENWELL SPRINGS,CENTRAL
1200266,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200267,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CLINTON,PARISH
1200268,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,CLINTON,PARISH
1200269,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200270,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
1200271,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,PARISH
1200272,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,ZACHARY,PARISH
1200274,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,PARISH
